Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
Robot Slow Dance,Dietrich Squinkifer,project,dance; robot; robotics; slow,Robot Slow Dance.,low,128,2019-06-13,main,https://squinky.me/2019/03/14/robot-slow-dance/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Perpetual Motion Da Vinci Style II,,project,kinetic-art; perpetual-motion; sculpture; mechanical-design,Gravity-powered kinetic sculpture (Da Vinci style part II).,high,128,2019-06-13,main,https://www.instructables.com/id/Perpetual-Motion-Davinci-Style-II/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Perpetual Motion Da Vinci Style III,gzumwalt,project,kinetic-art; perpetual-motion; sculpture; mechanical-design,Gravity-powered kinetic sculpture (Da Vinci style part III).,high,128,2019-06-13,main,https://www.instructables.com/id/Perpetual-Motion-Da-Vinci-Style-III/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Movie Tracker - Raspberry Pi Powered Theatrical Release Tracker,gocivici,project,raspberry-pi; software; web; movie-database; iot,Movie release tracking system using Raspberry Pi.,high,128,2019-06-13,main,https://www.instructables.com/id/Movie-Tracker-Raspberry-Pi-Powered-Theatrical-Rele/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Shop Tips: Know Your Screw Threads,,tip,fasteners; metalworking,Guide to screw thread types and specifications.,high,128,2019-06-13,main,https://www.tested.com/art/makers/877216-shop-tips-know-your-screw-threads/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Wind,Sean Hodgins,tip,adafruit; instructables; wind,Wind.,low,128,2019-06-13,main,https://www.instructables.com/id/WIND-Project-Accelerator-for-the-Adafruit-Feather/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Best Rotary Tool Metal Cutter,Mike Warren,tip,rotary-tools; cutting; metalworking,Best metal cutting bit for rotary tools review.,high,128,2019-06-13,main,https://youtu.be/0AHS1V87kns,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Repurposed Plastic for Project Protection,,tip,3d-printing; plastic; soldering,Repurposed Plastic for Project Protection.,low,128,2019-06-13,main,https://hackaday.com/2019/06/06/repurposed-plastic-protects-pcbs/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Solder SMDs With a Pan of Sand,,tip,soldering; electronics; smd,Low-cost soldering method for surface-mount components using sand.,high,128,2019-06-13,main,https://hackaday.com/2019/06/05/solder-smds-with-a-pan-o-sand/,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
NeoPixel Ring Holder,MatMartigan,tip,3d-printing; neopixel; holder; led; diy-accessory,3D-printed holder for NeoPixel LED rings.,high,128,2019-06-13,main,https://www.thingiverse.com/thing:3598294,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Print In Place Hinged Crank for Rotary Encoders,Ruiz Bros,tip,3d-printing; rotary-encoder; print-in-place; design,Print-in-place hinged crank for rotary encoder input.,high,128,2019-06-13,main,https://www.thingiverse.com/thing:3672910,,https://youtube.com/watch?v=Z1FAlenQMJw,https://www.makerprojectlab.com/end-of-an-era-maker-update-128/
Heat Set Insert Rig,Ruiz Brothers,project,3d-printing; workshop-jig; metalworking,Jig for installing heat-set inserts into 3D prints.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/heat-set-rig,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Trash-Built Robotic Fish,Dano Wall,project,robotics; recycled-materials; art; animation; fish,Robotic fish built from recycled materials.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/trash-robo-fish,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Archimedes' Boat,Dano Wall,project,mechanical-design; interactive-art; water; physics,Interactive mechanical boat based on Archimedes screw.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/archimedes-boat,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Personal UV HotSpot Parasol,Erin St Blaine,project,wearables; uv-protection; fashion; diy,UV-sensitive wearable parasol.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/personal-blacklight-uv-parasol,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Paper-Craft Crystal Gem Lantern,Erin St Blaine,project,paper; lighting; diy; craft; lantern,Paper-crafted crystal gem-themed decorative lantern.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/paper-craft-crystal-gem-lantern,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Make your own “play.date” animated gif player with a crank,,project,portable-device; crank-powered; gif-player; mechanical,Crank-powered portable animated GIF player.,high,127,2019-06-06,adafruit,https://blog.adafruit.com/2019/05/28/make-your-own-play-date-animated-gif-player-with-a-crank-playdate-panic-arduino/,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
https://github.com/adafruit/Adafruit_Arcada_GifDecoder,,project,adafruit; adafruit_arcada_gifdecoder; github; programming,https://github.com/adafruit/Adafruit_Arcada_GifDecoder.,low,127,2019-06-06,adafruit,https://github.com/adafruit/Adafruit_Arcada_GifDecoder,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Contributed Project,,project,adafruit; projects,Community-contributed Adafruit project.,low,127,2019-06-06,adafruit,,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
CircuitPython 7-Segment Character Clock,Alex Padilla,project,circuitpython; 7-segment; led; display; clock,7-segment LED character display clock using CircuitPython.,high,127,2019-06-06,adafruit,https://blog.adafruit.com/2019/05/30/circuitpython-7-segment-character-clock-circuitpython-feather-adafruit-adafruit-_ohm51-hackadayio/,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Next Level MakeCode Arcade Games,John Park,tip,makecode; arcade; game-development; programming,Advanced MakeCode Arcade game development techniques.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/next-level-makecode-arcade-games,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
MakeCode Arcade Platformer Level Design,John Park,tip,makecode; arcade; game-design; level-design,Level design guide for MakeCode Arcade platformers.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/makecode-arcade-platform-level,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Choosing an ADC,mike stone,tip,electronics; adc; analog-to-digital,Selection guide for analog-to-digital converter chips.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/choosing-an-adc,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Adafruit Arcada Library,,tip,software; adafruit; arcada; library,Adafruit Arcada game development library.,high,127,2019-06-06,adafruit,https://github.com/adafruit/Adafruit_Arcada,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Arcada Libraries Setup,,tip,software; tutorial; adafruit; setup,Installation guide for Arcada game libraries.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/adafruit-pybadge/arcada-libraries,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Playing Gamebuino META Games on Arcada,lady ada,tip,game-emulation; arcada; gamebuino; retro-gaming,Running Gamebuino games on Adafruit Arcada platform.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/playing-gamebuino-meta-games-on-arcada,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Playing Arduboy Games on Arcada,lady ada,tip,game-emulation; arcada; arduboy; retro-gaming,Playing Arduboy games on Adafruit Arcada hardware.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/playing-arduboy-games-on-arcada,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Layer,layer – PyBadge Case,tip,adafruit; layer,Layer.,low,127,2019-06-06,adafruit,https://blog.adafruit.com/2019/05/19/new-layer-by-layer-pybadge-case/,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Circuit Playground Express USB MIDI Controller and Synthesizer,Kevin Walters,tip,circuit-playground; usb-midi; music; synthesizer; diy-instrument,USB MIDI controller and synth using Circuit Playground.,high,127,2019-06-06,adafruit,https://learn.adafruit.com/cpx-midi-controller,,https://youtube.com/watch?v=Mg25mofeIRU,https://www.makerprojectlab.com/bring-the-heat-maker-update-127-adafruit-edition/
Final Fantasy Black Mage Cosplay,Cody Sass,project,cosplay; costume; video-game-inspired; final-fantasy,Handmade Final Fantasy Black Mage cosplay costume.,high,126,2019-05-30,main,https://blog.adafruit.com/2019/05/21/this-final-fantasy-black-mage-cosplay-has-all-the-feels/,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
https://github.com/dukeofdummies/BlackMageEyes,,project,blackmageeyes; dukeofdummies; github,https://github.com/dukeofdummies/BlackMageEyes.,low,126,2019-05-30,main,https://github.com/dukeofdummies/BlackMageEyes,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Remote Controlled LED Eyes & Costume Hood,bekathwia,project,wearables; led; costume; electronics; props,Radio-controlled LED eyes for costume wear.,high,126,2019-05-30,main,https://www.instructables.com/id/Remote-Controlled-LED-Eyes-Costume-Hood/,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Rotor,Vtol,project,rotor,Rotor.,low,126,2019-05-30,main,http://vtol.cc/filter/works/rotor,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
More info on CD Circuit Bending,,project,circuit-bending; cd-player; electronics,Techniques and info for circuit bending CD players.,high,126,2019-05-30,main,http://www.thosewhomakewaves.com/home/2016/8/8/cd-circuit-bending-sound-art,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Indoor golf setup using arduino and pi - virtual moving floor,,project,arduino; raspberry-pi; gaming; indoor-golf; interactive,Arduino-controlled golf simulator with interactive floor.,high,126,2019-05-30,main,https://www.youtube.com/watch?v=YdoDEWQDy_4,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
How I Learned To Build With Metal,Kevin Dupzyk,tip,metalworking; welding; fabrication; beginner-guide,Beginner guide to metal fabrication and welding.,high,126,2019-05-30,main,https://www.popularmechanics.com/home/tools/a27309619/build-with-metal/,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Long-Reach Deburring Tool review,Jordan Bunker,tip,machining; deburring,Review of long-reach deburring tool.,high,126,2019-05-30,main,https://youtu.be/sdM9LgNwbJw,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
A Communal Table Made From Up-cycled Construction Aluminum,Ammar KALO,tip,aluminum; upcycling; metal; furniture; design,Communal table furniture from recycled aluminum.,high,126,2019-05-30,main,https://www.core77.com/projects/88377/A-Communal-Table-Made-From-Up-cycled-Construction-Aluminum?utm_source=core77&utm_medium=from_title,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
https://ammarkalo.com/After-Pressure,,tip,after; ammarkalo; pressure,https://ammarkalo.com/After-Pressure.,low,126,2019-05-30,main,https://ammarkalo.com/After-Pressure,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Physicalising a Pixel – LED Matrix Display Tutorial / Document 1. Workshop written,Filip Visnjic,tip,led; pixel-art; matrix-display; tutorial,Workshop on building LED matrix pixel displays.,high,126,2019-05-30,main,https://www.creativeapplications.net/processing/physicalising-a-pixel-led-matrix-display-tutorial-document-1-workshop/,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Github examples,,tip,examples; github,Github examples.,low,126,2019-05-30,main,https://github.com/ertdfgcvb/MamaMatrix,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Magnetic Tape Roll Holder,Sam Vandenbulcke,tip,3d-printing; organization; magnetic; diy-tools,3D-printed magnetic holder for tape rolls.,high,126,2019-05-30,main,https://www.thingiverse.com/thing:3521967,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
"Tips, Tools and Shop Tales #3",,tip,shop; tales,"Tips, Tools and Shop Tales #3.",low,126,2019-05-30,main,https://www.getrevue.co/profile/garethbranwyn/issues/gareth-s-tips-tools-and-shop-tales-issue-3-178375,,https://youtube.com/watch?v=xZWVxH97B-I,https://www.makerprojectlab.com/black-magic-maker-update-126/
Apollo DSKY Display Replica,Ben Krasnow,project,retro-tech; apollo; display; electronics; space,Replica of Apollo Guidance Computer display.,high,125,2019-05-23,main,https://github.com/benkrasnow/DSKY_EL_replica,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Hackaday take,,project,hackaday; take,Hackaday take.,low,125,2019-05-23,main,https://hackaday.com/2019/05/19/ben-krasnow-makes-a-dsky/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
News,,project,arduino; news,News.,low,125,2019-05-23,main,https://makezine.com/2019/05/17/arduino-unveils-new-nano-family-of-boards/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Arduino Unveils New Family of Nano Boards,,project,arduino; microcontroller; nano; announcement,New Arduino Nano board family announcement.,high,125,2019-05-23,main,https://blog.hackster.io/introducing-four-new-arduino-nanos-869b8abbccb4,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
https://store.arduino.cc/usa/new-products,,project,arduino; product; store,https://store.arduino.cc/usa/new-products.,low,125,2019-05-23,main,https://hackaday.com/2019/05/19/new-arduino-nano-line-rolls-out-in-four-flavors-at-maker-faire-bay-area/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Human Controller 1,Takashi Kaburagi,project,controller; human,Human Controller 1.,low,125,2019-05-23,main,https://media.dmm-make.com/item/4199/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Human Controller 2,Takashi Kaburagi,project,controller; human,Human Controller 2.,low,125,2019-05-23,main,https://media.dmm-make.com/item/4203/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Collapsing Pirate Sword (Print in Place),3DPRINTINGWORLD,project,3d-printing; props; sword; print-in-place; toy,3D-printed collapsible pirate sword toy.,high,125,2019-05-23,main,https://www.thingiverse.com/thing:3597069,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Collapsing Lightsaber (Print in Place),3DPRINTINGWORLD,project,3d-printing; lightsaber; props; print-in-place; toy,3D-printed print-in-place collapsible lightsaber toy.,high,125,2019-05-23,main,https://www.thingiverse.com/thing:3604015,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Collapsing Lightsaber (Removable Blade),3DPRINTINGWORLD,project,3d-printing; lightsaber; props; removable-blade; toy,3D-printed lightsaber with removable blade design.,high,125,2019-05-23,main,https://www.thingiverse.com/thing:3606120,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
"DrumCube, an Arduino Robot Drummer",FrancoMolina,project,arduino; robotics; music; automation; percussion,Arduino-controlled robotic drum machine.,high,125,2019-05-23,main,https://www.instructables.com/id/DrumCube-an-Arduino-Robot-Drummer/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Saw Blades overview,I Like to Make Stuff,tip,saw; saw-blade; woodworking,Overview and guide to different saw blade types.,high,125,2019-05-23,main,https://youtu.be/UpN-E69jkso,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Sean Michael Ragan interview on Cool Tools,,tip,interview; podcast; audio,Interview with Sean Michael Ragan on Cool Tools podcast.,high,125,2019-05-23,main,https://kk.org/cooltools/sean-michael-ragan-author-and-former-editor-of-make/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Sophy Wong interview on Tested,,tip,interview; podcast; tested; audio,Interview with Sophy Wong on Tested podcast.,high,125,2019-05-23,main,https://www.tested.com/art/makers/876005-sophy-wongs-wearable-tech-projects/,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
"Tips, Tools and Shop Tales #2",,tip,shop; tales,"Tips, Tools and Shop Tales #2.",low,125,2019-05-23,main,https://www.getrevue.co/profile/garethbranwyn/issues/gareth-s-tips-tools-and-shop-tales-issue-2-177906,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Dremel Versa Tip Precision Butane Soldering Torch,,tip,soldering; torch; dremel; butane,Dremel precision butane soldering torch tool.,high,125,2019-05-23,main,https://youtu.be/vX6mpdnd8Co,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Video Spotlight,,tip,video; featured; highlights,Featured video spotlight.,low,125,2019-05-23,main,,,https://youtube.com/watch?v=Bb0IFmORs-o,https://www.makerprojectlab.com/the-el-has-landed-maker-update-125/
Wipy: the Overly Motivated Whiteboard Cleaner,"Lasath Siriwardena, Simon Lut & Tim Stark",project,robotics; automation; cleaning; diy-machine,Automated whiteboard cleaning robot.,high,124,2019-05-15,main,https://www.instructables.com/id/Wipy-the-Overly-Motivated-Whiteboard-Cleaner/,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
The Debatable Deliberator,"Ridvan Kahraman, Okan Basnak and Sacha Cutajar",project,debatable; deliberator; instructables,The Debatable Deliberator.,low,124,2019-05-15,main,https://www.instructables.com/id/The-Debatable-Deliberator/,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
3D Printed Geometric Planter With Drainage,bekathwia,project,3d-printing; gardening; planter; home-decor,3D-printed decorative plant pot with drainage system.,high,124,2019-05-15,main,https://www.instructables.com/id/3D-Printed-Geometric-Planter-With-Drainage/,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
Arduino for Nerf: Ballistic Chronograph,MakersBox,project,arduino; nerf; toy; measurement; electronics,Arduino-based device for measuring dart velocity.,high,124,2019-05-15,main,https://www.instructables.com/id/Arduino-for-Nerf-Ballistic-Chronograph/,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
Modified Truss Head Screw review,Mike Warren,tip,fasteners; screws,Review of modified truss head screw design.,high,124,2019-05-15,main,https://youtu.be/xbzTUvgvRT4,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
Switches//Bits,I Like To Make Stuff,tip,bits; switches; vr,Switches//Bits.,low,124,2019-05-15,main,https://www.youtube.com/watch?v=jNvCQVrEpDQ,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
Jasper Anderson's Animatronic Raven Kit!,,tip,anderson; animatronics; jasper; raven,Jasper Anderson's Animatronic Raven Kit!.,low,124,2019-05-15,main,https://www.tested.com/art/makers/874831-jasper-andersons-animatronic-raven-kit/,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
Mash Up Arduino Code Samples,bekathwia,tip,arduino; code; tutorial; programming,Collection of Arduino code examples and tutorials.,high,124,2019-05-15,main,https://www.instructables.com/id/Mash-Up-Arduino-Code-Samples/,,https://youtube.com/watch?v=i9uTzLbRlMM,https://www.makerprojectlab.com/whiteboard-bandit-maker-update-124/
OTES - Portable Retro CTR Game Console,Görkem Bozkurt,project,game-design; instructables; retro-tech,OTES - Portable Retro CTR Game Console.,low,123,2019-05-09,main,https://www.instructables.com/id/OTES-a-Portable-Retro-CTR-Game-Console/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Boot to PICO-8,Guillermo A. Amaral,project,pico-8; retro-gaming; fantasy-console; linux,Boot system directly into PICO-8 fantasy console.,high,123,2019-05-09,main,https://guillermoamaral.com/read/picopi/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Using a LED Matrix As a Scanner,Marcio T,project,instructables; matrix; scanner; using,Using a LED Matrix As a Scanner.,low,123,2019-05-09,main,https://www.instructables.com/id/Using-a-LED-Matrix-As-a-Scanner/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
LED Jewelry,jiripraus,project,wearables; led; jewelry; electronics,LED-based jewelry accessories.,high,123,2019-05-09,main,https://www.instructables.com/id/LED-Jewelry/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
RAINBOW ROLLER-COASTER - KINETIC CIRCLE SCULPTURE,Dominik Císař,project,kinetic-art; sculpture; gravity; mechanical-design; rainbow,Colorful kinetic roller coaster sculpture.,high,123,2019-05-09,main,https://www.prusaprinters.org/prints/195-rainbow-roller-coaster-kinetic-circle-sculpture,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
http://www.dominikcisar.cz/rainbow-roller-coaster/,,project,coaster; dominikcisar; rainbow; roller,http://www.dominikcisar.cz/rainbow-roller-coaster/.,low,123,2019-05-09,main,http://www.dominikcisar.cz/rainbow-roller-coaster/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Chicken Powered Camera Slider,The Maker Monster,project,camera; slider; video; motion-control; mechanical,DIY camera slider using chicken-powered mechanics for video production.,high,123,2019-05-09,main,https://www.youtube.com/watch?v=oWjAErj1VSE,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Tube Time Cross Sections,,tip,cross; sections; time; tube,Tube Time Cross Sections.,low,123,2019-05-09,main,https://mobile.twitter.com/i/moments/1112130787694931968?fbclid=IwAR0vtuyC5CPGUmmCChjhHjqS-P768aSIzwHdXODbfUDqS6AfSbkPmaOE9Ds,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Open Processing,,tip,software; generative-art; visualization; creative-coding,Platform for creating generative and interactive visual art online.,high,123,2019-05-09,main,https://www.openprocessing.org/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Eyeo Festival June 3-6,,tip,event; conference; art; generative-art,Annual festival for artists and technologists working with generative art.,high,123,2019-05-09,main,http://eyeofestival.com/,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Vinyl Cutters Overview,I Like to Make Stuff,tip,vinyl-cutting; tool-review; cricut; design,Overview and review of vinyl cutter tools for cutting vinyl materials.,high,123,2019-05-09,main,https://www.youtube.com/watch?v=wOlJja9VKIk,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Nut & Bolt Thread Checker - Coll Tool Review,,tip,fasteners; tool-review; hardware,Handy tool for checking and identifying threaded fastener sizes.,high,123,2019-05-09,main,https://youtu.be/QnoKP9MtF2Y,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
3D-Printable Filament! -Print Your Own Filament for Multi-Color!,Turbo_SunShine,tip,3d-printing; filament; pla; multi-color,Process for 3D printing your own filament for multi-color printing.,high,123,2019-05-09,main,https://www.thingiverse.com/thing:3565827,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Rubiks Cube Robot Enhancements,tbergman8,tip,robotics; arduino; programming; automation,Improvements and modifications to robotic Rubik's Cube solver.,high,123,2019-05-09,main,https://www.thingiverse.com/thing:3558713,,https://youtube.com/watch?v=mM7EzBkC-Zo,https://www.makerprojectlab.com/ready-player-thumb-maker-update-123/
Robotic Creatures,Ruiz Brothers,project,robotics; adafruit; circuitpython; servo,Building programmable robotic creatures with Adafruit boards.,high,122,2019-05-02,adafruit,https://learn.adafruit.com/robotic-creatures,,https://youtube.com/watch?v=C7QI0PLkib8,https://www.makerprojectlab.com/creature-feature-maker-update-122/
Twin Peaks Light Reactive Picture Frame,Liz Clark,project,adafruit; electronics; led; photography; neopixel,Photo frame displaying Twin Peaks images with light-reactive display.,high,122,2019-05-02,adafruit,https://learn.adafruit.com/twin-peaks-light-reactive-pyportal-picture-frame,,https://youtube.com/watch?v=C7QI0PLkib8,https://www.makerprojectlab.com/creature-feature-maker-update-122/
Color Spinner Camera Ring Light,Dano Wall,project,adafruit; led; camera; lighting; neopixel,Spinning LED ring light for camera photography powered by Adafruit.,high,122,2019-05-02,adafruit,https://learn.adafruit.com/camera-ring-light-with-CPX,,https://youtube.com/watch?v=C7QI0PLkib8,https://www.makerprojectlab.com/creature-feature-maker-update-122/
PyPortal Tides Viewer,Carter Nelson,project,adafruit; pyportal; internet-of-things; data-display,IoT display showing real-time tide predictions using PyPortal.,high,122,2019-05-02,adafruit,https://learn.adafruit.com/pyportal-tides-viewer,,https://youtube.com/watch?v=C7QI0PLkib8,https://www.makerprojectlab.com/creature-feature-maker-update-122/
Light Up Paper Dragon Wall Sconce,Erin St Blaine,project,adafruit; led; papercraft; lighting; neopixel,Decorative paper dragon wall light with programmable LEDs.,high,122,2019-05-02,adafruit,https://learn.adafruit.com/light-up-paper-dragon-wall-sconce,,https://youtube.com/watch?v=C7QI0PLkib8,https://www.makerprojectlab.com/creature-feature-maker-update-122/
